Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Pressure,Condition
2024-02-29 15:00:00,70,45,40%,SSW,15 mph,25.54 in,Fair
2024-02-29 16:00:00,70,43,38%,SSW,16 mph,25.54 in,Fair
2024-02-29 17:00:00,64,46,52%,SW,14 mph,25.54 in,Fair
2024-02-29 18:00:00,63,48,59%,SSW,12 mph,25.56 in,Fair
2024-02-29 19:00:00,59,46,63%,SW,7 mph,25.59 in,Fair
2024-02-29 20:00:00,59,46,63%,SSW,6 mph,25.59 in,Fair
2024-02-29 21:00:00,57,48,72%,SSW,5 mph,25.62 in,Fair
2024-02-29 22:00:00,55,46,72%,S,3 mph,25.62 in,Fair
2024-02-29 23:00:00,54,43,67%,VAR,2 mph,25.62 in,Fair
2024-03-01 00:00:00,55,43,63%,VAR,2 mph,25.62 in,Fair
2024-03-01 01:00:00,52,45,76%,VAR,2 mph,25.62 in,Fair
2024-03-01 02:00:00,52,45,76%,VAR,2 mph,25.62 in,Fair
2024-03-01 03:00:00,50,45,82%,E,3 mph,25.62 in,Fair
2024-03-01 04:00:00,50,45,82%,VAR,2 mph,25.59 in,Fair
2024-03-02 05:00:00,48,45,87%,VAR,2 mph,25.62 in,Fair
2024-03-01 06:00:00,48,43,82%,E,3 mph,25.64 in,Mist
2024-03-01 07:00:00,48,45,87%,E,3 mph,25.64 in,Mist
2024-03-01 08:00:00,48,43,82%,VAR,2 mph,25.67 in,Mist
2024-03-01 09:00:00,52,45,76%,CALM,0 mph,25.72 in,Mist
2024-03-01 10:00:00,55,46,72%,CALM,0 mph,25.72 in,Mist
2024-03-01 11:00:00,63,48,59%,ESE,3 mph,25.72 in,Haze
2024-03-01 12:00:00,64,48,56%,E,3 mph,25.72 in,Haze
2024-03-01 13:00:00,70,45,40%,W,5 mph,25.62 in,Fair
2024-03-01 14:00:00,72,45,38%,WSW,6 mph,25.59 in,Fair
2024-03-01 15:00:00,70,50,49%,SSW,13 mph,25.56 in,Fair
2024-03-01 16:00:00,70,50,49%,SSW,12 mph,25.56 in,Partly Cloudy
2024-03-01 17:00:00,64,50,59%,SSW,15 mph,25.56 in,Fair
2024-03-01 18:00:00,63,52,68%,SSW,14 mph,25.56 in,Fair
2024-03-01 19:00:00,61,50,68%,SSW,9 mph,25.56 in,Fair
2024-03-01 20:00:00,61,52,72%,SW,7 mph,25.59 in,Fair
2024-03-01 21:00:00,57,50,77%,S,7 mph,25.62 in,Fair
2024-03-01 22:00:00,57,50,77%,SSW,6 mph,25.64 in,Fair
2024-03-01 23:00:00,55,50,82%,VAR,2 mph,25.64 in,Mist
2024-03-02 00:00:00,55,50,82%,E,3 mph,25.64 in,Mist
2024-03-02 01:00:00,55,50,82%,SW,5 mph,25.64 in,Mist
2024-03-02 02:00:00,55,50,82%,VAR,2 mph,25.64 in,Mist
2024-03-02 03:00:00,57,50,77%,CALM,0 mph,25.62 in,Mist
2024-03-02 04:00:00,57,50,77%,VAR,2 mph,25.62 in,Mist
2024-03-03 05:00:00,55,50,82%,VAR,2 mph,25.64 in,Mist
2024-03-02 06:00:00,55,50,82%,CALM,0 mph,25.64 in,Mist
2024-03-02 07:00:00,57,50,77%,W,3 mph,25.64 in,Mist
2024-03-02 08:00:00,57,50,77%,CALM,0 mph,25.67 in,Mist
2024-03-02 09:00:00,57,52,82%,ESE,5 mph,25.69 in,Mist
2024-03-02 10:00:00,59,52,77%,E,3 mph,25.69 in,Mist
2024-03-02 11:00:00,64,50,59%,VAR,2 mph,25.67 in,Haze
2024-03-02 12:00:00,66,50,56%,E,3 mph,25.67 in,Haze
2024-03-02 13:00:00,70,50,49%,WNW,5 mph,25.62 in,Mostly Cloudy
2024-03-02 14:00:00,70,46,43%,W,8 mph,25.59 in,Mostly Cloudy
2024-03-02 15:00:00,70,48,46%,WNW,13 mph,25.56 in,Mostly Cloudy
2024-03-02 16:00:00,68,48,49%,WNW,12 mph,25.56 in,Partly Cloudy
2024-03-02 17:00:00,68,48,49%,WNW,12 mph,25.56 in,Mostly Cloudy
2024-03-02 18:00:00,66,48,52%,W,7 mph,25.56 in,Mostly Cloudy
2024-03-02 19:00:00,64,48,56%,W,9 mph,25.59 in,Mostly Cloudy
2024-03-02 20:00:00,63,50,63%,WNW,9 mph,25.62 in,Mostly Cloudy
2024-03-02 21:00:00,63,50,63%,W,5 mph,25.64 in,Mostly Cloudy
2024-03-02 22:00:00,63,50,63%,W,6 mph,25.64 in,Mostly Cloudy
2024-03-02 23:00:00,61,50,68%,VAR,2 mph,25.64 in,Mostly Cloudy
2024-03-03 00:00:00,61,52,72%,WSW,3 mph,25.64 in,Mostly Cloudy
2024-03-03 01:00:00,59,52,77%,VAR,2 mph,25.62 in,Mostly Cloudy
2024-03-03 02:00:00,59,52,77%,VAR,2 mph,25.59 in,Partly Cloudy
2024-03-03 03:00:00,57,52,82%,CALM,0 mph,25.59 in,Mostly Cloudy
2024-03-03 04:00:00,57,50,77%,CALM,0 mph,25.56 in,Mostly Cloudy
2024-03-04 05:00:00,57,52,82%,VAR,2 mph,25.59 in,Mostly Cloudy
2024-03-03 06:00:00,57,52,82%,SSW,3 mph,25.62 in,Light Rain
2024-03-03 07:00:00,57,50,77%,SSE,6 mph,25.62 in,Light Rain
2024-03-03 08:00:00,57,50,77%,VAR,2 mph,25.62 in,Mist
2024-03-03 09:00:00,57,52,82%,ESE,3 mph,25.64 in,Light Rain
2024-03-03 10:00:00,57,52,82%,VAR,2 mph,25.67 in,Light Rain
2024-03-03 11:00:00,61,52,72%,NNE,3 mph,25.67 in,Mostly Cloudy
2024-03-03 12:00:00,63,52,68%,VAR,2 mph,25.67 in,Mostly Cloudy
2024-03-03 13:00:00,57,52,82%,ESE,5 mph,25.62 in,Light Rain with Thunder
2024-03-03 14:00:00,59,54,82%,VAR,2 mph,25.62 in,Drizzle
2024-03-03 15:00:00,61,55,82%,E,6 mph,25.56 in,Mostly Cloudy
2024-03-03 16:00:00,61,54,77%,E,8 mph,25.56 in,Mostly Cloudy
2024-03-03 17:00:00,59,52,77%,NE,6 mph,25.56 in,Thunder
2024-03-03 18:00:00,59,52,77%,WNW,13 mph,25.56 in,Light Rain with Thunder
2024-03-03 19:00:00,55,52,88%,CALM,0 mph,25.59 in,Mostly Cloudy
2024-03-03 20:00:00,55,52,88%,VAR,2 mph,25.59 in,Mostly Cloudy
2024-03-03 21:00:00,55,52,88%,W,5 mph,25.67 in,Light Rain
2024-03-03 22:00:00,54,52,94%,SE,7 mph,25.67 in,Light Rain
2024-03-03 23:00:00,54,52,94%,NNE,3 mph,25.62 in,Mostly Cloudy
2024-03-04 00:00:00,54,52,94%,CALM,0 mph,25.59 in,Mostly Cloudy
2024-03-04 01:00:00,54,52,94%,VAR,2 mph,25.59 in,Mostly Cloudy
2024-03-04 02:00:00,52,52,100%,SE,3 mph,25.59 in,Mostly Cloudy
2024-03-04 03:00:00,52,50,94%,SSE,3 mph,25.56 in,Partly Cloudy
2024-03-04 04:00:00,52,50,94%,VAR,2 mph,25.56 in,Fair
2024-03-05 05:00:00,50,48,94%,VAR,2 mph,25.56 in,Mostly Cloudy
2024-03-04 06:00:00,50,50,100%,CALM,0 mph,25.59 in,Mostly Cloudy
2024-03-04 07:00:00,48,48,100%,VAR,2 mph,25.59 in,Mist
2024-03-04 08:00:00,50,48,94%,VAR,2 mph,25.59 in,Mist
2024-03-04 09:00:00,52,50,94%,SE,3 mph,25.64 in,Mist
2024-03-04 10:00:00,54,52,94%,SE,5 mph,25.64 in,Mist
2024-03-04 11:00:00,61,50,68%,VAR,2 mph,25.64 in,Fair
2024-03-04 12:00:00,64,50,59%,VAR,2 mph,25.64 in,Partly Cloudy
2024-03-04 13:00:00,72,45,38%,NW,5 mph,25.59 in,Partly Cloudy
2024-03-04 14:00:00,70,45,40%,NW,8 mph,25.56 in,Partly Cloudy
2024-03-04 15:00:00,70,46,43%,WNW,9 mph,25.54 in,Partly Cloudy
2024-03-04 16:00:00,70,46,43%,WNW,8 mph,25.54 in,Partly Cloudy
2024-03-04 17:00:00,66,48,52%,W,10 mph,25.54 in,Partly Cloudy
2024-03-04 18:00:00,64,48,56%,W,9 mph,25.54 in,Partly Cloudy
2024-03-04 19:00:00,63,48,59%,WNW,9 mph,25.56 in,Fair
2024-03-04 20:00:00,61,46,59%,WNW,7 mph,25.56 in,Fair
2024-03-04 21:00:00,59,46,63%,WSW,6 mph,25.62 in,Fair
2024-03-04 22:00:00,57,48,72%,WSW,3 mph,25.62 in,Fair
2024-03-04 23:00:00,54,48,82%,E,5 mph,25.62 in,Fair
2024-03-05 00:00:00,54,48,82%,VAR,2 mph,25.62 in,Fair
2024-03-05 01:00:00,52,46,82%,VAR,2 mph,25.59 in,Fair
2024-03-05 02:00:00,52,46,82%,VAR,2 mph,25.59 in,Fair
2024-03-05 03:00:00,50,46,87%,VAR,2 mph,25.56 in,Fair
2024-03-05 04:00:00,50,46,87%,VAR,2 mph,25.59 in,Fair
2024-03-06 05:00:00,48,46,93%,VAR,2 mph,25.59 in,Fair
2024-03-05 06:00:00,48,46,93%,VAR,2 mph,25.59 in,Fair
2024-03-05 07:00:00,48,45,87%,E,3 mph,25.59 in,Fair
2024-03-05 08:00:00,48,45,87%,E,3 mph,25.59 in,Fair
2024-03-05 09:00:00,54,46,77%,VAR,2 mph,25.64 in,Mist
2024-03-05 10:00:00,55,46,72%,CALM,0 mph,25.64 in,Mist
2024-03-05 11:00:00,63,45,52%,SSW,3 mph,25.64 in,Fair
2024-03-05 12:00:00,66,41,40%,VAR,2 mph,25.64 in,Fair
2024-03-05 13:00:00,73,14,10%,WNW,12 mph,25.56 in,Fair
2024-03-05 14:00:00,73,14,10%,WNW,13 mph,25.56 in,Fair
2024-03-05 15:00:00,73,27,18%,NW,13 mph,25.54 in,Fair
2024-03-05 16:00:00,72,30,22%,WNW,16 mph,25.51 in,Fair
2024-03-05 17:00:00,70,36,28%,WNW,12 mph,25.51 in,Fair
2024-03-05 18:00:00,68,34,28%,WNW,12 mph,25.51 in,Fair
2024-03-05 19:00:00,64,34,32%,WSW,7 mph,25.54 in,Fair
2024-03-05 20:00:00,63,37,39%,W,7 mph,25.56 in,Fair
2024-03-05 21:00:00,59,41,51%,WSW,3 mph,25.56 in,Fair
2024-03-05 22:00:00,57,41,55%,SE,3 mph,25.56 in,Fair
2024-03-05 23:00:00,54,41,62%,VAR,2 mph,25.59 in,Fair
2024-03-06 00:00:00,54,41,62%,VAR,2 mph,25.59 in,Fair
2024-03-06 01:00:00,52,41,67%,ENE,3 mph,25.56 in,Fair
2024-03-06 02:00:00,52,41,67%,VAR,2 mph,25.56 in,Fair
2024-03-06 03:00:00,50,41,71%,CALM,0 mph,25.54 in,Fair
2024-03-06 04:00:00,48,41,76%,E,3 mph,25.54 in,Fair
2024-03-07 05:00:00,46,41,81%,E,3 mph,25.54 in,Fair
2024-03-06 06:00:00,46,41,81%,VAR,2 mph,25.56 in,Fair
2024-03-06 07:00:00,48,41,76%,VAR,2 mph,25.56 in,Fair
2024-03-06 08:00:00,46,41,81%,E,5 mph,25.56 in,Fair
2024-03-06 09:00:00,54,41,62%,VAR,2 mph,25.62 in,Haze
2024-03-06 10:00:00,57,41,55%,S,3 mph,25.62 in,Partly Cloudy
2024-03-06 11:00:00,66,43,43%,VAR,2 mph,25.64 in,Mostly Cloudy
2024-03-06 12:00:00,68,41,37%,VAR,2 mph,25.64 in,Mostly Cloudy
2024-03-06 13:00:00,72,21,15%,NW,14 mph,25.59 in,Mostly Cloudy
2024-03-06 14:00:00,72,21,15%,NW,14 mph,25.59 in,Mostly Cloudy
2024-03-06 15:00:00,73,12,10%,NW,13 mph,25.51 in,Fair
2024-03-06 16:00:00,73,18,12%,WNW,13 mph,25.51 in,Partly Cloudy
2024-03-06 17:00:00,72,23,16%,W,8 mph,25.51 in,Fair
2024-03-06 18:00:00,70,27,20%,W,8 mph,25.51 in,Fair
2024-03-06 19:00:00,64,48,56%,W,5 mph,25.54 in,Fair
2024-03-06 20:00:00,63,43,48%,SW,3 mph,25.54 in,Fair
2024-03-06 21:00:00,59,46,63%,VAR,2 mph,25.56 in,Fair
2024-03-06 22:00:00,57,36,44%,E,5 mph,25.59 in,Fair
2024-03-06 23:00:00,55,37,51%,ESE,5 mph,25.56 in,Fair
2024-03-07 00:00:00,55,37,51%,ENE,3 mph,25.56 in,Fair
2024-03-07 01:00:00,52,39,62%,ENE,6 mph,25.54 in,Fair
2024-03-07 02:00:00,50,39,66%,ESE,3 mph,25.54 in,Fair
2024-03-07 03:00:00,50,41,71%,ENE,3 mph,25.51 in,Partly Cloudy
2024-03-07 04:00:00,50,41,71%,VAR,2 mph,25.51 in,Fair
2024-03-08 05:00:00,50,41,71%,E,3 mph,25.51 in,Fair
2024-03-07 06:00:00,48,41,76%,E,3 mph,25.54 in,Fair
2024-03-07 07:00:00,48,41,76%,CALM,0 mph,25.54 in,Mist
2024-03-07 08:00:00,48,41,76%,VAR,2 mph,25.56 in,Mist
2024-03-07 09:00:00,55,43,63%,VAR,2 mph,25.59 in,Haze
2024-03-07 10:00:00,59,43,55%,VAR,2 mph,25.59 in,Haze
2024-03-07 11:00:00,64,41,42%,VAR,2 mph,25.62 in,Fair
2024-03-07 12:00:00,68,39,35%,VAR,2 mph,25.62 in,Fair
2024-03-07 13:00:00,72,34,25%,W,13 mph,25.56 in,Fair
2024-03-07 14:00:00,73,32,22%,NW,10 mph,25.54 in,Fair
2024-03-07 15:00:00,73,30,20%,WNW,12 mph,25.51 in,Fair
2024-03-07 16:00:00,73,32,22%,WNW,12 mph,25.49 in,Fair
2024-03-07 17:00:00,72,34,25%,NW,13 mph,25.49 in,Fair
2024-03-07 18:00:00,70,36,28%,WNW,10 mph,25.49 in,Fair
2024-03-07 19:00:00,64,45,49%,WNW,5 mph,25.54 in,Fair
2024-03-07 20:00:00,61,46,59%,SW,6 mph,25.54 in,Fair
2024-03-07 21:00:00,59,46,63%,SSW,6 mph,25.56 in,Fair
2024-03-07 22:00:00,59,46,63%,SW,5 mph,25.59 in,Fair
2024-03-07 23:00:00,57,46,67%,S,3 mph,25.56 in,Fair
2024-03-08 00:00:00,55,43,63%,SW,3 mph,25.56 in,Fair
2024-03-08 01:00:00,52,45,76%,ESE,3 mph,25.56 in,Fair
2024-03-08 02:00:00,52,45,76%,E,3 mph,25.56 in,Fair
2024-03-08 03:00:00,52,43,71%,VAR,2 mph,25.54 in,Fair
2024-03-08 04:00:00,52,45,76%,CALM,0 mph,25.54 in,Fair
2024-03-09 05:00:00,48,43,82%,E,3 mph,25.54 in,Fair
2024-03-08 06:00:00,48,43,82%,VAR,2 mph,25.54 in,Fair
2024-03-08 07:00:00,48,43,82%,CALM,0 mph,25.56 in,Fair
2024-03-08 08:00:00,48,45,87%,CALM,0 mph,25.56 in,Mist
2024-03-08 09:00:00,55,45,67%,VAR,2 mph,25.62 in,Mist
2024-03-08 10:00:00,57,45,63%,CALM,0 mph,25.62 in,Haze
2024-03-08 11:00:00,64,43,45%,SSE,3 mph,25.62 in,Fair
2024-03-08 12:00:00,66,39,37%,S,3 mph,25.62 in,Fair
2024-03-08 13:00:00,72,37,29%,SW,7 mph,25.56 in,Fair
2024-03-08 14:00:00,73,37,27%,W,7 mph,25.54 in,Fair
2024-03-08 15:00:00,73,43,33%,SW,8 mph,25.51 in,Fair
2024-03-08 16:00:00,72,45,38%,SW,9 mph,25.49 in,Fair
2024-03-08 17:00:00,66,46,49%,SSW,17 mph,25.51 in,Fair
2024-03-08 18:00:00,64,46,52%,SSW,14 mph,25.51 in,Fair
2024-03-08 19:00:00,61,46,59%,SSW,7 mph,25.54 in,Fair
2024-03-08 20:00:00,61,46,59%,SSW,9 mph,25.56 in,Fair
2024-03-08 21:00:00,59,46,63%,WSW,3 mph,25.59 in,Fair
2024-03-08 22:00:00,59,46,63%,W,5 mph,25.59 in,Fair
2024-03-08 23:00:00,55,46,72%,ESE,3 mph,25.59 in,Fair
2024-03-09 00:00:00,55,48,77%,E,3 mph,25.59 in,Fair
2024-03-09 01:00:00,55,48,77%,ESE,3 mph,25.56 in,Mist
2024-03-09 02:00:00,52,46,82%,ESE,5 mph,25.56 in,Mist
2024-03-09 03:00:00,52,46,82%,VAR,2 mph,25.54 in,Mist
2024-03-09 04:00:00,52,46,82%,VAR,2 mph,25.54 in,Mist
2024-03-10 05:00:00,50,46,87%,E,3 mph,25.56 in,Mist
2024-03-09 06:00:00,50,45,82%,VAR,2 mph,25.56 in,Mist
2024-03-09 07:00:00,50,45,82%,VAR,2 mph,25.56 in,Mist
2024-03-09 08:00:00,50,45,82%,CALM,0 mph,25.59 in,Mist
2024-03-09 09:00:00,55,46,72%,VAR,2 mph,25.62 in,Mist
2024-03-09 10:00:00,57,46,67%,VAR,2 mph,25.64 in,Haze
2024-03-09 11:00:00,66,48,52%,ESE,5 mph,25.64 in,Haze
2024-03-09 12:00:00,68,46,46%,SE,3 mph,25.64 in,Fair
2024-03-09 13:00:00,72,43,35%,SW,8 mph,25.56 in,Fair
2024-03-09 14:00:00,72,45,38%,SW,15 mph,25.56 in,Fair
2024-03-09 15:00:00,72,45,38%,SSW,15 mph,25.54 in,Fair
2024-03-09 16:00:00,72,45,38%,SSW,16 mph,25.54 in,Fair
2024-03-09 17:00:00,66,45,46%,SW,14 mph,25.54 in,Partly Cloudy
2024-03-09 18:00:00,64,45,49%,SW,13 mph,25.56 in,Partly Cloudy
2024-03-09 19:00:00,61,46,59%,SSW,9 mph,25.59 in,Fair
2024-03-09 20:00:00,61,46,59%,SW,6 mph,25.59 in,Fair
2024-03-09 21:00:00,59,46,63%,SW,5 mph,25.62 in,Fair
2024-03-09 22:00:00,59,46,63%,SW,3 mph,25.62 in,Fair
2024-03-09 23:00:00,55,46,72%,CALM,0 mph,25.62 in,Fair
2024-03-10 00:00:00,55,46,72%,E,3 mph,25.59 in,Fair
2024-03-10 01:00:00,54,46,77%,E,3 mph,25.59 in,Fair
2024-03-10 02:00:00,54,46,77%,CALM,0 mph,25.59 in,Fair
2024-03-10 03:00:00,52,46,82%,VAR,2 mph,25.59 in,Fair
2024-03-10 04:00:00,52,46,82%,VAR,2 mph,25.59 in,Fair
2024-03-11 05:00:00,50,45,82%,VAR,2 mph,25.59 in,Mist
2024-03-10 06:00:00,50,45,82%,VAR,2 mph,25.59 in,Mist
2024-03-10 07:00:00,50,45,82%,E,3 mph,25.62 in,Mist
2024-03-10 08:00:00,50,45,82%,E,3 mph,25.62 in,Mist
2024-03-10 09:00:00,55,46,72%,VAR,2 mph,25.67 in,Mist
2024-03-10 10:00:00,59,46,63%,CALM,0 mph,25.67 in,Haze
2024-03-10 11:00:00,66,46,49%,SSE,3 mph,25.69 in,Fair
2024-03-10 12:00:00,66,45,46%,SE,3 mph,25.69 in,Fair
2024-03-10 13:00:00,73,46,38%,SSW,7 mph,25.64 in,Fair
2024-03-10 14:00:00,73,46,38%,SSW,12 mph,25.64 in,Fair
2024-03-10 15:00:00,70,46,43%,SW,14 mph,25.62 in,Fair
2024-03-10 16:00:00,70,48,46%,SW,14 mph,25.62 in,Fair
2024-03-10 17:00:00,66,48,52%,SW,13 mph,25.62 in,Fair
2024-03-10 18:00:00,66,48,52%,SW,12 mph,25.62 in,Fair
2024-03-10 19:00:00,63,48,59%,SW,7 mph,25.67 in,Fair
2024-03-10 20:00:00,61,48,63%,SW,8 mph,25.67 in,Fair
2024-03-10 21:00:00,59,48,67%,SSW,5 mph,25.69 in,Fair
2024-03-10 22:00:00,59,48,67%,ESE,3 mph,25.72 in,Fair
2024-03-10 23:00:00,57,50,77%,VAR,2 mph,25.72 in,Fair
2024-03-11 00:00:00,57,50,77%,VAR,2 mph,25.72 in,Fair
2024-03-11 01:00:00,55,50,82%,E,3 mph,25.72 in,Fair
2024-03-11 02:00:00,55,48,77%,SSE,3 mph,25.69 in,Fair
2024-03-11 03:00:00,55,48,77%,VAR,2 mph,25.69 in,Partly Cloudy
2024-03-11 04:00:00,54,48,82%,E,3 mph,25.69 in,Partly Cloudy
2024-03-12 05:00:00,54,48,82%,VAR,2 mph,25.69 in,Mist
2024-03-11 06:00:00,54,48,82%,VAR,2 mph,25.69 in,Mist
2024-03-11 07:00:00,54,48,82%,CALM,0 mph,25.69 in,Mist
2024-03-11 08:00:00,54,48,82%,VAR,2 mph,25.69 in,Mist
2024-03-11 09:00:00,57,50,77%,CALM,0 mph,25.74 in,Mist
2024-03-11 10:00:00,61,50,68%,VAR,2 mph,25.74 in,Haze
2024-03-11 11:00:00,66,50,56%,VAR,2 mph,25.74 in,Haze
2024-03-11 12:00:00,70,48,46%,NE,3 mph,25.74 in,Partly Cloudy
2024-03-11 13:00:00,75,48,38%,W,5 mph,25.64 in,Partly Cloudy
2024-03-11 14:00:00,75,48,38%,WSW,6 mph,25.64 in,Fair
2024-03-11 15:00:00,75,50,41%,W,9 mph,25.59 in,Fair
2024-03-11 16:00:00,75,48,38%,W,8 mph,25.59 in,Fair
2024-03-11 17:00:00,70,52,53%,SW,13 mph,25.56 in,Fair
2024-03-11 18:00:00,68,52,56%,SW,12 mph,25.59 in,Fair
2024-03-11 19:00:00,64,52,64%,SSW,8 mph,25.62 in,Fair
2024-03-11 20:00:00,64,50,59%,SW,5 mph,25.62 in,Fair
2024-03-11 21:00:00,63,50,63%,SW,3 mph,25.64 in,Fair
2024-03-11 22:00:00,63,50,63%,VAR,2 mph,25.64 in,Fair
2024-03-11 23:00:00,61,50,68%,SSE,3 mph,25.64 in,Fair
2024-03-12 00:00:00,59,50,72%,VAR,2 mph,25.64 in,Fair
2024-03-12 01:00:00,57,50,77%,E,3 mph,25.62 in,Fair
2024-03-12 02:00:00,55,50,82%,VAR,2 mph,25.62 in,Fair
2024-03-12 03:00:00,55,50,82%,ESE,3 mph,25.59 in,Fair
2024-03-12 04:00:00,54,50,88%,VAR,2 mph,25.56 in,Fair
2024-03-13 05:00:00,54,50,88%,ESE,3 mph,25.56 in,Mist
2024-03-12 06:00:00,54,50,88%,E,3 mph,25.59 in,Mist
2024-03-12 07:00:00,52,50,94%,E,3 mph,25.59 in,Mist
2024-03-12 08:00:00,52,50,94%,E,3 mph,25.59 in,Mist
2024-03-12 09:00:00,59,52,77%,VAR,2 mph,25.62 in,Mist
2024-03-12 10:00:00,61,52,72%,CALM,0 mph,25.62 in,Mist
2024-03-12 11:00:00,68,52,56%,VAR,2 mph,25.62 in,Haze
2024-03-12 12:00:00,70,50,49%,SSW,3 mph,25.62 in,Fair
2024-03-12 13:00:00,77,45,32%,WNW,9 mph,25.56 in,Fair
2024-03-12 14:00:00,77,45,32%,WNW,8 mph,25.54 in,Fair
2024-03-12 15:00:00,77,41,28%,WNW,9 mph,25.51 in,Fair
2024-03-12 16:00:00,75,48,38%,W,7 mph,25.51 in,Fair
2024-03-12 17:00:00,72,48,43%,SSW,15 mph,25.51 in,Fair
2024-03-12 18:00:00,70,48,46%,SW,12 mph,25.51 in,Fair
2024-03-12 19:00:00,66,48,52%,SSW,10 mph,25.54 in,Fair
2024-03-12 20:00:00,64,48,56%,SW,8 mph,25.54 in,Fair
2024-03-12 21:00:00,64,48,56%,WSW,5 mph,25.56 in,Fair
2024-03-12 22:00:00,64,46,52%,W,6 mph,25.56 in,Fair
2024-03-12 23:00:00,59,45,59%,SE,3 mph,25.56 in,Fair
2024-03-13 00:00:00,59,45,59%,SSE,3 mph,25.56 in,Fair
2024-03-13 01:00:00,55,48,77%,E,3 mph,25.54 in,Fair
2024-03-13 02:00:00,55,48,77%,VAR,2 mph,25.54 in,Fair
2024-03-13 03:00:00,55,46,72%,VAR,2 mph,25.51 in,Fair
2024-03-13 04:00:00,54,48,82%,E,3 mph,25.51 in,Fair
2024-03-14 05:00:00,52,46,82%,ESE,3 mph,25.54 in,Fair
2024-03-13 06:00:00,52,46,82%,E,3 mph,25.54 in,Fair
2024-03-13 07:00:00,52,46,82%,E,3 mph,25.54 in,Mist
2024-03-13 08:00:00,52,46,82%,VAR,2 mph,25.56 in,Mist
2024-03-13 09:00:00,59,48,67%,CALM,0 mph,25.59 in,Haze
2024-03-13 10:00:00,61,48,63%,CALM,0 mph,25.59 in,Haze
2024-03-13 11:00:00,68,48,49%,E,3 mph,25.62 in,Haze
2024-03-13 12:00:00,72,45,38%,NNE,3 mph,25.62 in,Fair
2024-03-13 13:00:00,77,32,19%,NW,5 mph,25.56 in,Fair
2024-03-13 14:00:00,77,32,19%,SW,6 mph,25.54 in,Fair
2024-03-13 15:00:00,75,39,27%,S,13 mph,25.51 in,Fair
2024-03-13 16:00:00,77,39,26%,S,14 mph,25.51 in,Fair
2024-03-13 17:00:00,72,37,29%,SSW,13 mph,25.54 in,Fair
2024-03-13 18:00:00,70,41,35%,SSW,14 mph,25.54 in,Fair
2024-03-13 19:00:00,66,41,40%,SSW,8 mph,25.56 in,Fair
2024-03-13 20:00:00,64,37,37%,SSW,8 mph,25.59 in,Fair
2024-03-13 21:00:00,63,37,39%,SSW,6 mph,25.62 in,Fair
2024-03-13 22:00:00,64,37,37%,W,3 mph,25.62 in,Fair
2024-03-13 23:00:00,59,43,55%,SE,3 mph,25.62 in,Fair
2024-03-14 00:00:00,59,43,55%,E,3 mph,25.62 in,Fair
2024-03-14 01:00:00,55,43,63%,VAR,2 mph,25.62 in,Fair
2024-03-14 02:00:00,55,43,63%,VAR,2 mph,25.59 in,Fair
2024-03-14 03:00:00,54,43,67%,VAR,2 mph,25.59 in,Fair
2024-03-14 04:00:00,54,43,67%,VAR,2 mph,25.59 in,Fair
2024-03-15 05:00:00,52,41,67%,VAR,2 mph,25.59 in,Fair
2024-03-14 06:00:00,52,43,71%,VAR,2 mph,25.59 in,Fair
2024-03-14 07:00:00,52,43,71%,E,3 mph,25.59 in,Mist
2024-03-14 08:00:00,52,43,71%,ESE,3 mph,25.62 in,Mist
2024-03-14 09:00:00,57,43,59%,VAR,2 mph,25.64 in,Haze
2024-03-14 10:00:00,61,43,52%,VAR,2 mph,25.64 in,Haze
2024-03-14 11:00:00,68,43,40%,E,5 mph,25.64 in,Fair
2024-03-14 12:00:00,70,43,38%,ESE,5 mph,25.64 in,Fair
2024-03-14 13:00:00,73,39,29%,W,10 mph,25.59 in,Fair
2024-03-14 14:00:00,75,39,27%,W,9 mph,25.56 in,Fair
2024-03-14 15:00:00,75,41,29%,W,7 mph,25.54 in,Fair
2024-03-14 16:00:00,75,36,24%,W,8 mph,25.51 in,Fair
2024-03-14 17:00:00,73,36,25%,WNW,13 mph,25.51 in,Fair
2024-03-14 18:00:00,72,37,29%,WNW,9 mph,25.54 in,Fair
2024-03-14 19:00:00,68,43,40%,W,5 mph,25.56 in,Fair
2024-03-14 20:00:00,66,43,43%,WSW,3 mph,25.56 in,Fair
2024-03-14 21:00:00,64,43,45%,SSW,3 mph,25.59 in,Fair
2024-03-14 22:00:00,63,43,48%,VAR,2 mph,25.59 in,Fair
2024-03-14 23:00:00,59,41,51%,E,3 mph,25.59 in,Fair
2024-03-15 00:00:00,57,45,63%,VAR,2 mph,25.59 in,Fair
2024-03-15 01:00:00,55,43,63%,E,5 mph,25.59 in,Fair
2024-03-15 02:00:00,55,43,63%,E,3 mph,25.56 in,Fair
2024-03-15 03:00:00,54,43,67%,VAR,2 mph,25.56 in,Fair
2024-03-15 04:00:00,54,43,67%,E,3 mph,25.54 in,Fair
2024-03-16 05:00:00,52,43,71%,E,3 mph,25.56 in,Fair
2024-03-15 06:00:00,52,43,71%,E,3 mph,25.56 in,Fair
2024-03-15 07:00:00,52,43,71%,E,5 mph,25.59 in,Fair
2024-03-15 08:00:00,52,43,71%,VAR,2 mph,25.59 in,Mist
2024-03-15 09:00:00,59,45,59%,CALM,0 mph,25.62 in,Mist
